Comment Text,Manual label
Hoàng LinhNgọc Diệp Nguyễn Đăng Chính Ngô Lan Nhi Dương Phan mn uiiii,2
Linh Nguyễn Thị k thấy up Hà nọi,2
Ngọc Diệp thấy ghi HN 31/8 kìa c,2
Linh Nguyễn Thị chưa up có ai e ạ,2
Linh Nguyễn Thị khéo Tùng k ra Hà Nội,2
ố là la,1
Free với sinh viên trường thoi,2
Nguyễn Thụy NhưÝ nè nè mới nói,2
Nhi Phan Uyeen Phuongg rồi đây TM sẽ cho các bạn thấy lại hình ảnh bản thân khi đu giveaway vé Đen Hồng🥹🥹,2
Dìa diaa 😎,1
Ngọc Uyên ok,2
Quá tuỵet vời lunnnn,1
Thành Đạt,
Sầm T. Minh Thư coe mai hú t liên kkk,2
quá ngonnnnn,1
.,2
",",2
Nguyễn Hải Yến Trangg Lê Thu Ngân ước gì có Sếp,2
Lê Thu Ngân chắc 30 về,2
Yeyeyye,1
Duy Khang khanggggg,2
Nguyễn Ngọc Quỳnh Hương để mik xin cho nè,2
Hà noiij đâu,2
Không phải sinh viên trường làm thế nào để được tham gia ạ,2
Hải Dươngi,
Nguyễn Phạm Thuý Vy Vũ Quỳnh Hoa Ngọc Như,
Tuỵt,1
Anh Thu Ho,
An Bùi Đặng Thanh Phương,
Huỳnh Phúc Hoàng,
Minny ꕤ Dth Ng :))),2
Mình tìm mua 2 vé. Bạn nào có bán mình nhé,2
31/8 có Sơn Tùng không ạ:V,2
Huỳnh Ngân,
Cát Tường dét sơ,2
Thu Duyên,
Kh có link mini game thì sao săn vé đây ad,2
🔥🔥🔥,1
"NT Hồng Ngọc Ngô Thị Phương
[PHOTO] https://scontent.fgdl10-1.fna.fbcdn.net/v/t39.1997-6/116573063_608458613085280_5918600496834009163_n.png?_nc_cat=1&ccb=1-7&_nc_sid=ac3552&_nc_ohc=qUb_PWe1J50AX-iaC-S&_nc_ht=scontent.fgdl10-1.fna&oh=00_AfDkgEubtc9KHJ137zlKetotD-zAOEp0OTJPEB7R_BXL6w&oe=64F2C097",
Ngô Thị Thanh Thu,
Ngô Thị Thanh Thu miễn phí kìa,2
Ngọc Bích,
Free sv trường mà phát vé lúc nào chưa nói 🐧,2
Bạch Chí Cường azai ơii,2
Huỳnh Trọng Hiếu lụm nhẹ 2 vé,2
Lê Trí Thiện lụm,2
đã,1
Thanh Vy rồi mắc j năn nỉ tụi nó,2
Võ Hoàng Ý Nhi,
Tr Minh Ngọc đây nhá,2
Neko San iu nháa,2
Trần Mỹ Huyền alo alo,2
Cựu sinh viên có vé không nhỉ 🐧,2
Cẩm Ly về free nè bồ,2
Nguyễn Hải Đăng lên đơn,2
Nguyễn Hải Đăng theo rồi dỗi hả😃,2
Cựu sinh viên có vé k ạ,2
Trần Nhật Hào lấy cho tui 1 vé,2
Nguyễn Gia ĐịnhĐặng Ngọc Trà MyMỹ TiênDuong Thi Cam Thoa,
Hữu Tín săn sao v fen chỉ với,2
Nguyễn Gia Định ko bt tag v thoi kkk,2
Ngoài trg đc nhận k ạ:)),2
Mình tìm hai vé b nào có ib tớ vs ạ,2
Lan Anh 3 vé cả t nữa,2
Ngọc Lan đ cho:)),2
Lan Anh mình pass 2 vé tặng ( ko cần thẻ sv ) cs HN ạ,2
Đỗ Thanh Hằng gia sao a,2
Lan Anh mình ib cho bạn r đấy ạ,2
Phan Thị Thu Hằng,
Châu Khang,
Nguyễn Minh Tấn Mỹ Hạnh,
K phải sinh viên thì làm s ạk 🥹,2
mmm   mhữ.    x. tt đ,2
Anh Hao,
Xuân Lộc,
Tú Anh,
ConMeo Của Bờronya,2
Lê Thị Ngọc Ánh,
Ng Hdieu,
K phải sinh viên thì làm s ạk 🥹,2
Nguyễn Hữu Đại free nha bạn,2
"Giap Anh vé free đấy cho anh, thích lấy bao nhiu thì laayz :v",2
Sinh viên trường khác thì sao ạ 😢,2
Anh Phương lấy cho chị nữa em,2
Khoá trc dc tham gia k ạ - vd K18.3,2
Phan Lục Hòa chắc là đc á e,2
Hữu Tài á,2
"Chỉ mất vài giây của bạn thôi bấm vào để giúp mik qua môn được không ạ🫶http://shopbanhoanhom9.vnn.mn/
[PHOTO] https://external.fcmn3-2.fna.fbcdn.net/emg1/v/t13/15839743833964116018?url=http%3A%2F%2Fshopbanhoanhom9.vnn.mn%2Fuserfiles%2Fimg%2F604725%2Fslider_2_image.jpg&fb_obo=1&utld=vnn.mn&stp=dst-emg0_q75_s396x177&ccb=13-1&oh=06_AbHJ5mc7b0rQ7v3vs58ZXQi4TJus-8tCWgAs_NculcFxrA&oe=64F015E9&_nc_sid=ecff62",2
Vũ Tiến Đạt,
Helen Even,
Quoc Anh tui phải lamd shaoooo,2
Kiều Duyên hehe,2
Tùng Văn Lò,
Mình cần 2 vé bạn nào có được ib mình nha,2
Hoàng Linh mình có vé happy bee hcm ạ,2
Tuyết Nhi vé của bạn là vé mời cho sinh viên ngoài trường đúng không ạ,2
Hoàng Linh dạ đr ạ,2
Tuyết Nhi vậy bạn ib cho mình với nhá mình không nhắn được cho bạn ý 😢,2
Hoàng Linh mình cx k ib b đc😔,2
Nguyễn My Trần Thị Tuyết Ngân lấy cho tớ,2
Nguyễn Lê Quang Huy lẹ cái tay lên,2
Ngọc Thi,
Làm sao nhận đc vé vậy ạ🥹,2
Chỉ có sinh viên của trường mới tham dự đc ạ,2
Ngọc Lan,
lê đồ thôiiii,2
Sv ngoài trg có đc k ạ,2
Chỉ có sinh viên trg trườg đc thôi ạ,2
Hiếu Minh Phạm anh chị nào pass 2 vé thì ib thg này nha nhiu nó cũng mua,2
Sâm Dứa Sữa :D,2
Làm sao nhận vé ạ,2
Bích Loan kìaaaa,2
"mình tìm 2 vé CT , bạn nào có pass mình với",2
"Thanh Duy mình có vé happy bee hcm ạ
[PHOTO] https://scontent.fman1-2.fna.fbcdn.net/v/t39.30808-6/370071689_817538083371745_5617512544006928955_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=dbeb18&_nc_ohc=sJjDhQkeyHwAX_atyNZ&_nc_ht=scontent.fman1-2.fna&oh=00_AfBQGizg1F2eqMjj__1y6Yn3q370H8Xcb7mIk0u5XU7i_w&oe=64F3DBEE",2
Huyen Anhh chốt,2
đãaaa,1
Lê Linh Phương coi săn đc vé ko,2
Nguyễn Thị Minh Thơ kh biett làm sao m ơi 🥲,2
Nguyễn Thị Minh Thơ iu thưn 🥺🫶,1
Nguyễn Huy Hoàng Nguyễn Văn Giang Hoàng  xem cựu sv có slot ko =)))),2
Tú Quyênn,
khum có HIEUTHUHAI ở cần thơ,2
Đình Cường,
Lê Hoàng Thuật quá đã,2
Đình Cường cựu sinh viên được hongg ta 😞,2
Kim Bình nè nè,2
ai pass ve hcm ib minh,2
Vũ Bá Kiên,
dã man lun trường có thang máy lun ạ 😲,1
Nguyễn Hoàng Sơn Sinh viên lập trình web mà nó lạ lắm,0
Quỳnh NhưLại Ngọc Tuyền thèm than máy hk,2
ô trường có phòng gym ạ:)),2
Nguyễn Vũ Phong có k:))),2
Các bạn cho mình hỏi mình cần tìm phòng để ở ghép bạn nào có giới thiệu giúp mình với ạ,2
Tuan Nguyen bạn ở chi nhánh nào,2
Mình học ở tầng 4 mà mình được leo 4 tầng thang bộ 🥲,0
học it mà nhìn phúc hậu thế này chắc học giỏi lắm,1
"ko giống sinh viên IT cho lắm,nhg cho qua vì đã làm video này",2
Cao Hoàng Quân đây à bạn,2
Easy quá nhỉ 😏😌😪,0
Trí Bùi,
"Hay quá ạ, thật giá trị",1
học phí sao an,2
"Chào em, em check ib ad nha",2
Học phí bn ạ !,2
Hoàng Như Hoa,
Học phi ntn ah,2
Van Mua,
Ngocanh Tran,
Việt nên bắt hết sạch những kẻ tuyển bà sai phạm cho nhân dân vn nay,0
Thủy Hoàng,
???,0
học phí sao ban,2
Vân Vy,
Hay,1
Chỉ một số môn thôi. Nói vậy ko chuẩn.,1
đây phải đột phá mới theo kịp thời đại,2
Hay,1
"Hau Bui hay chỗ nào, bú trend thôi. AI không thể dạy trẻ con đánh vần và tập viết...",0
A nói hay quá. Theo tôi nghề bác sĩ và giáo viên phổ thông không AI nào có thể thay thế được.,1
Võ Lệ Thu,
,
Tiến lợn nói tiếng Anh hay ghê,0
Đỗ Thành,
Nguyễn Khánh Ly  tìm hiểu nha,2
toàn nguyễn nên đọc nha,2
Phạm Khang,
Xàm,0
Phương Nguyễn,
Chử Nam Sơn,0
Tú Duyên,
Trong Khoi,
Học phí bn,2
"Chào em, em check ib ad nha",2
Nguyễn Thiên Lộc,
Thiển cận 😀😀😀,0
Hehe!,1
Nguyễn PH Hiệp,
Trần Hoàng Kiều Trinh me sam dk cho sam di hoc di nek,2
Phương Dương,2
Phan Phuong Anh,
Chau Do,
"Cho hỏi hoc 1 khóa bn thời gian ,hoc phí bn ?",2
.,2
Konchog Dechen Thu Thuy Nhat Minh Vu,
Xay dung thuong hieu rat quan trong nhung xay dung theo huong NHÂN VĂN LA CO ICH NHÂT CHO DOANH NGHIEP VA ĐTGD,2
Nhi Nguyen,
Khắc Sơn,
"Cái đó chỉ áp dụng ở các thành phố lớn chứ miền núi, vùng đồng bào khó khăn thì chỉ nghe thôi.",0
Lê Nguyễn Kiều Anh,
Rất giá trị cho thế hệ trẻ .,1
Mõm c,0
Lê Thị Phương Chi  sắp được nghỉ hưu rùi.,2
Chao ui đám cháu con tui mất việc thì làm gì mà ăn trời. Hích,0
Hà Kỷ LuậtDiệu Hà Mai Lương,2
Kim Thiên,
Nguyễn Thông cho con dinh coi,2
Cho e xin ttin về khóa học với ạ,2
Minh Vũ xem hết nhé,2
Chào các bạn! Vui lòng cho mình xin link buổi toạ đàm đầy đủ này được k ạ! Xin cảm ơn!,2
.,2
Chào em. Em check ib ad nha ❤️,2
Huu Huan,2
Linh Hà,
chương trình digital marketing quốc tế nào vậy thầy ơi?,2
Sx và bán sựa bắp thôi,2
láo toeets,0
Khanh Chii con.,2
Khanh Pham,
Vy Tran,
Thao Chan,
Thanh Thành Hoàng,
Phét lác,0
.,2
Duy Khang,
Skyhigh Lee anh nghĩ như thế nào?,2
,
.,2
Nguyễn Tùng,
..,2
Bố cái thằng nói phét,0
Sao ô g sáng Đức giá giá giảng dậy nhỉ,2
Biểu diễn hay,1
Huyền Linh Lê,
Hiếu Nguyễn chiều mình cúng zậy :)),2
Dinh Thi Ha Trang lét gô,2
Nguyễn Hải Long,
Nguyễn Hải Long,
Lê Anh Vũ mày đâu e,2
Lý Nguyễn Đắc Ngọc tk em 11h ms lên,2
Đỗ Ngọc Hạnh  nhanh nào bạn,2
Sơn Turtle để tôi ngủ b ơi,2
Ôi cái đồng phục :))),0
haizzz cái đồng phục😔😔😮‍💨,0
Nguyễn Thanh  Nguyễn Tuấn Khải  Trần Ánh   các em của anh đâu :),2
Tuan Anh đồng phục đẹp he😔,2
Chắc là nắng lắm,0
Áo trường mình đẹp quá vậy ạ 😢,0
Long bào FPT,2
Lê Hữu Thắng,
ô mai đc gặp những con ng can đảm nè,2
"Nguyễn Thành bức anh viral quá, đãi người chụp cốc cf em nhé =)))",2
Đồng phục đẹp quá ha,2
Nhưng tấm chiếu mới đg vui cười cho đến khi :)),0
Áo của các bạn đẹp quá không biết có bạn nào pass cho mình không?,2
Nguyễn Huỳnh Tuấn Nguyên..,
Trương Thị Minh Thư cô Chi nè,2
Nguyễn Thị Huyền Trang cô chi xinh quá,1
Không khởi nghiệp thì không có khởi nghiệp thành công!,1
Học lớp 3 vẫn làm sếp nhé,2
❤️,1
❤️,1
Lệ Quyên,
Ko biết đọc biết viết cũng làm đc GĐốc nhé,2
Tâm Vũ,
"Thì cũng phải đang xem fb, mới biết đc bài giảng của Thầy đây ạ!🥰",2
Học phí sao ạ,2
"Chào em, em check ib ad nha",2
Ngọa nan ngọa hổ ngọa bì thêm ngọa Long Đồng đều dễ chia,2
Vianh Nguyễn nghe thôi 🤣🤣🤣,2
Rubi Quỳnh Nguyễn Cường,
"Trần Minh Nhật,Trần Nhật Nguyên",
Võ Đặng Khánh Ngân,
Hay thật,1
Có 2 cách: 1 là em phải cố gắng rất nhiều dù em xuất phát thế nào. 2. Bố em chuẩn bị sẵn.,2
Việt Tuấn Dương,
Nguyễn Tùng,
Thanh Bình !,
Mymy Doan,
Le Thanh,
Khắc Sơn cố gắng thực hiện giấc mơ,2
Thi Phan Thi về làm cho sếp mình ha,2
Đoàn Trần hương  Đoàn Trần Hương Duyên,
Trần Kim Thiện,
Nguyễn Danh Hải Đăng ghe,2
Vũ Khắc Cường,
Trang Lê,
Minh Đức Phan Hải Bình,
"Ngọc Hà ,...",2
Học phí ạ !?,2
,
Quân Hữu,
Minh Anh,
@ Anh Hoàng,
Hoàng Tố Như,
Minh Trí này.,2
"Bọn lớp 3 còn làm tổng giám đốc bình thường bạn nhé,cốt ở ý chí",2
Hay,1
Học để mà học,2
"
[PHOTO] https://scontent-sof1-1.xx.fbcdn.net/v/t39.30808-6/366748418_1992066277794785_5352274409259750124_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=dbeb18&_nc_ohc=J5-fNPRzA8wAX-YvIq1&_nc_ht=scontent-sof1-1.xx&oh=00_AfCVG9XrSbj5qEdO5CheV_CQjNzz6U1r72XQ49hJiGLC4w&oe=64F26552",
Phươngg Anhh,
"Bác nói chuẩn quá.
",1
Trần Tuấn Phong,
Huệ Mẫn,
Hồ Duy Phước ước mơ của e là gì,2
Quynh Anh hay quá này,1
Lê Tuấn Long,1
Nhật Minh  Nhà giả kim có sẵn trên giá sách của con nè,2
Chia sẻ quá giá trị,1
Minh Thuận,
Quỳnh Quỳnh nghe hay nè,1
Khôi Nguyên con nghe nhé,2
Van Loi Tran,
@nêu bật 🙂,2
Nhung Tumany,
Hồng Thơ  vào nghe nè,2
hong bic ai,0
Ko mấy chuyển vô Nam học có đc ko 😔,2
Ơ kìa hà nội đâu,2
:))) thic zậy,1
Mê mỗi Jackie,2
Hà Nội cũng muốn nghe à lôiiiii,2
À Lôi,2
Phuong Anh HN cx muốn có🥹,2
Hòa Bear đợi xíu HN trình làng em eii,2
Biết mỗi rapper  2T🥲,2
Hà nội hãy mời anh phan please,2
Uyên Thân Fpoly HCM:))),2
hn đâu r ạ,2
Hanyuu Furude em nói em thik vị của a,2
Cao Thi Quynh Nhu vị của của anh.vị của của anh :))),2
Ác thiệt chớ,0
Nguyễn Hữu Dũng liệu có vé k nhể😃,2
Huyen Thi Thu Nguyen ko có miền bắc à🙂,2
:)))),2
Thế Cs Hà Nội là ai v ta,2
Văn Hoàn tính ra gặp cái ổng kia 3 lần :)),2
Minhh Phưnn hmm 1 chút sếp Tùng là đẹp,2
Văn Hoàn khos,2
Minhh Phưnn :)) ko thì Hà Anh Tuấn,2
Lại Chiến Sĩ có huynh anh bình nữa nè,2
Vãi double2t vãi vãi vãi,0
Yang In Mỵ à lôi,2
Giật mình tưởng dàn happy bee,2
Có cần vé k,2
Bùi Thanh,
Thanh Bùi mày quài,2
🥲 muốn vào HCM xem Double2T quá,2
Dư Phước Nguyên vị của của anh😍,2
Đn Lsa 2 chị em mình tham gia để biết vị của của anh nào 💗,2
Đn Lsa ở sài gòn nên k ham hố đâu,2
"Bảo sao nhìn a quen quen🥹
[PHOTO] https://scontent.fplu8-1.fna.fbcdn.net/v/t15.5256-10/363245231_1732102400583867_8644016788439887350_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=kzuE4bv9MMcAX82DaVV&_nc_ht=scontent.fplu8-1.fna&oh=00_AfAHwPeNJ6TfvumXdpwF2pggwvL9Dl9zx77_5UxmoNm-tg&oe=64F2BDF1",2
Mai Phúc Lâm trong SG :))),2
Mai Thank Long ôi kh,2
Đức Duy,
Ngọc Song Thư lễ khai giảng trg ngta,2
Ng Dtan haiz,0
DV Tâm Tiến Lê mau,2
Nguyen Van Sang tp.hcm🥲,2
Tiến Lê từ thôi=)),2
Nguyen Van Sang mai a vô,2
PTCĐ FPT Polytechnic - Đồng Nai,2
Quá đã ròiii hehe,1
à lội thì shaoo,2
Hoàng Nguyễn no hope anh ơi 😞,2
Nguyen Hoang Viet có low g nhé,2
Huhu a Hiếu,2
Thuỳ Dương á,2
Anh Quang chắc sắp hnoi rồiiii,2
Ước gì ở Cần Thơ cũng mời rapper 🥺,2
Đặng Như Huỳnh Happy Bee 13 tới biết đâu ước mơ này sẽ thành sự thật nè,2
tưởng HN 🥲,2
Phước Mạnh,
Tuan Anh chuyển trường t muốn xem Huỳnh Công Hiếu,2
Ui anh jackie coi trên itv hồi nhỏ kìa kkk,2
Ngô Thị Mai Lan nhớ ông Huỳnh Anh Bình này không :))),2
Hoàng Ngọc Hùng có nhớ chứ,2
𝐂á𝐢 𝐤ế𝐭 𝐧à𝐲 𝐭𝐡ậ𝐭 𝐭ồ𝐢 !!!𝐍𝐠ườ𝐢 𝐭𝐚 𝐯ừ𝐚 𝐪𝐮ă𝐧𝐠 𝐜ầ𝐧 𝐜â𝐮𝐌à 𝐞𝐦 đã đớ𝐩 đượ𝐜 𝐦ồ𝐢,2
Hà Nội mời B Ray đeeeeee,2
Nguyễn Duyên vào hcm xem double 2T kìa chị,2
Hn chỉ cần bray là ổn r:)),2
Nguyễn Annh,
Huỳnh Công Hiếu Tiêu Chấn Huy Quốc Bình hottt quá ạ.🥰,1
Phạm Thị Trà,
Trí Bùi,
"Hay quá ạ, thật giá trị",1
học phí sao an,2
"Chào em, em check ib ad nha",2
Học phí bn ạ !,2
Hoàng Như Hoa,
Học phi ntn ah,2
Van Mua,
Ngocanh Tran,
Việt nên bắt hết sạch những kẻ tuyển bà sai phạm cho nhân dân vn nay,0
Thủy Hoàng,
???,0
học phí sao ban,2
Vân Vy,
Hay,1
Chỉ một số môn thôi. Nói vậy ko chuẩn.,0
đây phải đột phá mới theo kịp thời đại,2
Hay,1
"Hau Bui hay chỗ nào, bú trend thôi. AI không thể dạy trẻ con đánh vần và tập viết...",0
A nói hay quá. Theo tôi nghề bác sĩ và giáo viên phổ thông không AI nào có thể thay thế được.,1
Võ Lệ Thu,
"
[PHOTO] https://scontent-sof1-2.xx.fbcdn.net/v/t39.1997-6/851586_126362104215253_1651254063_n.png?_nc_cat=1&ccb=1-7&_nc_sid=ac3552&_nc_ohc=zLfAfQsr2EUAX-mwBul&_nc_ht=scontent-sof1-2.xx&oh=00_AfDGhRdxaK-gE1nk_v6I_1vsjhyYJYTGCpXUMmwq9W0flQ&oe=64F2B3A0",
Tiến lợn nói tiếng Anh hay ghê,0
Đỗ Thành,
Nguyễn Khánh Ly  tìm hiểu nha,2
toàn nguyễn nên đọc nha,2
Phạm Khang,
Xàm,0
Phương Nguyễn,
Chử Nam Sơn,0
Tú Duyên,
Trong Khoi,
Học phí bn,2
"Chào em, em check ib ad nha",2
Nguyễn Thiên Lộc,
Thiển cận 😀😀😀,0
Hehe!,1
Nguyễn PH Hiệp,
Trần Hoàng Kiều Trinh me sam dk cho sam di hoc di nek,2
Phương Dương,
Phan Phuong Anh,
Chau Do,
"Cho hỏi hoc 1 khóa bn thời gian ,hoc phí bn ?",2
.,2
Konchog Dechen Thu Thuy Nhat Minh Vu,
Xay dung thuong hieu rat quan trong nhung xay dung theo huong NHÂN VĂN LA CO ICH NHÂT CHO DOANH NGHIEP VA ĐTGD,2
Nhi Nguyen,
Khắc Sơn,
"Cái đó chỉ áp dụng ở các thành phố lớn chứ miền núi, vùng đồng bào khó khăn thì chỉ nghe thôi.",0
Lê Nguyễn Kiều Anh,
Rất giá trị cho thế hệ trẻ .,1
Mõm c,1
Lê Thị Phương Chi  sắp được nghỉ hưu rùi.,2
Chao ui đám cháu con tui mất việc thì làm gì mà ăn trời. Hích,1
Hà Kỷ LuậtDiệu Hà Mai Lương,
Kim Thiên,
Nguyễn Thông cho con dinh coi,2
Cho e xin ttin về khóa học với ạ,2
Minh Vũ xem hết nhé,2
Chào các bạn! Vui lòng cho mình xin link buổi toạ đàm đầy đủ này được k ạ! Xin cảm ơn!,2
.,2
Chào em. Em check ib ad nha ❤️,2
Huu Huan,2
Linh Hà,2
chương trình digital marketing quốc tế nào vậy thầy ơi?,2
Sx và bán sựa bắp thôi,2
láo toeets,0
Khanh Chii con.,2
Khanh Pham,
Vy Tran,
Thao Chan,
Thanh Thành Hoàng,
Phét lác,0
.,2
Duy Khang,
Skyhigh Lee anh nghĩ như thế nào?,2
Anh Ngoc Tran theo anh thì chỉ đúng với GIẢNG VIÊN. Còn GIÁO BIÊN thì đợi đến khi nào nền giáo dục VN vào cấp 2 mà không cần bằng cấp 1,2
"
[PHOTO] https://scontent.fcta2-2.fna.fbcdn.net/v/t15.5256-10/369062845_867568824804179_1080361561148184572_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=_BGdSCWOf-MAX9Vwfp2&_nc_ht=scontent.fcta2-2.fna&oh=00_AfBUlQejhY5tWamXijUvgOz5EbykOY55n873NRKAcfjfAw&oe=64F28B2A",
.,2
Nguyễn Tùng,
..,2
Bố cái thằng nói phét,0
Sao ô g sáng Đức giá giá giảng dậy nhỉ,2
Biểu diễn hay,1
Huyền Linh Lê,
,2
Nhìn mà muốn chuyển cơ sở :)),2
Trường trả em về quê đi,2
Chuyển ra đây hợp lý này )),2
Trần Ngọc Hân thế thì lại phải lm chuyến về Hà Nam Hân nhỉ?,2
Ngô Thị Phương Thảo chuyển về queeee :)),2
Về quê học thôi,2
Cơ sở nào vậy 😬,2
Ước hà lội cũng có sân bóng😢,2
Xịn z h chuyển cơ sở còn kịp ko ta,2
Trà Đôminô  Hà Nam b xịn luôn,2
Hà Diễm Quỳnh tôi nghĩ toi sẽ về quê ngoại toi học🙂,2
đẹp xế,1
Chuyển trg thôi,2
Đẹp quá chòi oi,1
Nhìn xịn thế ạ =)))),1
Quý Minh đi checkin,2
Nguyễn Thu Hườngg đang xây dựng sao í đi qua thấy hơi ngổn ngang,2
"Quý Minh mịn rùi e ơi 🥰
[PHOTO] https://scontent.fnap5-2.fna.fbcdn.net/v/t39.30808-6/361331661_234718666145107_189509170130519037_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=dbeb18&_nc_ohc=raX0GTe2fFQAX91HEX_&_nc_ht=scontent.fnap5-2.fna&oh=00_AfCGxgQ9NB6mDKgyLDuM4u9yfIotwKyelGQteIinWIAw_w&oe=64F31F9D",2
Cao đẳng FPT Polytechnic Hà Nam vậy mai qua làm mấy con ảnh xịn xịn thôi 🤣🤣🤣,2
"Quý Minh
[PHOTO] https://scontent.fnap5-1.fna.fbcdn.net/v/t39.1997-6/69998241_2417678705144022_2126947528162148352_n.png?_nc_cat=1&ccb=1-7&_nc_sid=ac3552&_nc_ohc=nfwHKbg3rIIAX809nNS&_nc_ht=scontent.fnap5-1.fna&oh=00_AfCQcn6_gt9TTD326UrjKpScWJIvyGCdQEnSBWAQGe0yqg&oe=64F2CD1E",
